V1	V2	V3	dxy	siteswithdata
chr1:14930662-14934328	14930662	14934328	0.00157949340216294	1743
chr1:14934829-14935758	14934829	14935758	0.00739482597729146	398
chr1:14936259-14937243	14936259	14937243	0.00683389971395015	682
chr1:14937744-14939583	14937744	14939583	0.0264529246574098	610
chr1:14940084-14940866	14940084	14940866	0.00823121114876974	304
chr1:14941367-14943764	14941367	14943764	0.00371709184058152	1472
chr1:14944265-14950485	14944265	14950485	0.00427627835531666	5198
chr1:14950986-14953108	14950986	14953108	0.00515894206266667	21
chr1:14953609-14954564	14953609	14954564	0.031626602627743	467
chr1:14955065-14956725	14955065	14956725	0.00990785378329742	1281
chr1:14957226-14957938	14957226	14957938	2.499997e-06	2
chr1:14958439-14961265	14958439	14961265	0.00705555352490468	1154
chr1:14961766-14964355	14961766	14964355	0.00640608534742749	1324
chr1:14964856-14965893	14964856	14965893	9.99999e-07	2
chr1:14966394-14968156	14966394	14968156	0.005761496371152	875
chr1:14968657-14971652	14968657	14971652	0.0140070314459779	1269
chr1:14972153-14975548	14972153	14975548	0.0209536133824983	1469
chr1:14976049-14976964	14976049	14976964	1e-06	2
chr1:14977465-14979550	14977465	14979550	0.00242206036389163	1255
chr1:14980051-14980986	14980051	14980986	0.00375274984579065	535
chr1:14981487-14983484	14981487	14983484	1.999996e-06	2
chr1:14983985-14985229	14983985	14985229	0.022205656305087	885
chr1:14985730-14987388	14985730	14987388	0.00749516566459369	1142
chr1:14987889-14989555	14987889	14989555	0.0113707311727176	1296
chr1:14990056-14991544	14990056	14991544	0.0425041581407492	622
chr1:14992045-14993677	14992045	14993677	0.00687172887340698	688
chr1:14994178-14994934	14994178	14994934	1.999996e-06	2
chr1:14995435-14996955	14995435	14996955	0.0113865025273717	573
chr1:14997456-14998734	14997456	14998734	0.0376361335456894	264
chr1:14999235-15003918	14999235	15003918	0.00881142726360571	2384
chr1:15004419-15006091	15004419	15006091	0.0262156711215541	157
chr1:15006592-15007883	15006592	15007883	0.0277833009919112	518
chr1:15008384-15011284	15008384	15011284	1.499998e-06	2
chr1:15011785-15015113	15011785	15015113	0.00515628995214258	2090
chr1:15015614-15017925	15015614	15017925	0.00253733018794168	1646
chr1:15018426-15021492	15018426	15021492	0.00868138643064829	1524
chr1:15021993-15022426	15021993	15022426	0.0181482051451024	205
chr1:15022927-15024300	15022927	15024300	0.0296050877768061	459
chr1:15024801-15027983	15024801	15027983	0.00623535790908439	1256
chr1:15028484-15029960	15028484	15029960	0.0057316004886087	46
chr1:15030461-15034422	15030461	15034422	0.00696319222733463	3595
chr1:15034923-15035730	15034923	15035730	2.999996e-06	2
chr1:15036231-15038623	15036231	15038623	0.00433849816803254	1352
chr1:15039124-15041644	15039124	15041644	9.99999e-07	2
chr1:15042145-15044465	15042145	15044465	0.00868524052977412	912
chr1:15044966-15046935	15044966	15046935	1.499999e-06	2
chr1:15047436-15051441	15047436	15051441	0.0126249283446632	2720
chr1:15051942-15054548	15051942	15054548	0.0234083517031735	1147
chr1:15055049-15055819	15055049	15055819	0.00526459945500272	367
chr1:15056320-15058328	15056320	15058328	0.200543499999	2
chr1:15058829-15061147	15058829	15061147	0.0123860380290131	1301
chr1:15061648-15062911	15061648	15062911	0.0119662042669145	234
chr1:15063412-15064140	15063412	15064140	0.0136485894729172	290
chr1:15064641-15066909	15064641	15066909	0.00847906098457017	1361
chr1:15067410-15068732	15067410	15068732	0.00541160740725437	743
chr1:15069233-15071825	15069233	15071825	0.00735413972765488	1188
chr1:15072326-15073135	15072326	15073135	0.0346924322570179	279
chr1:15073636-15074619	15073636	15074619	2.999998e-06	2
chr1:15075120-15076681	15075120	15076681	0.0103757400804899	845
chr1:15077182-15080574	15077182	15080574	0.00288901342317121	2126
chr1:15081075-15082665	15081075	15082665	2.499997e-06	2
chr1:15083166-15087134	15083166	15087134	0.00907729671513364	1983
chr1:15087635-15089626	15087635	15089626	1.999998e-06	2
chr1:15090127-15092591	15090127	15092591	0.00537462163222291	1292
chr1:15093092-15094355	15093092	15094355	0.024274746741552	500
chr1:15094856-15095842	15094856	15095842	1e-06	2
chr1:15096343-15098523	15096343	15098523	0.0120167663434105	1140
chr1:15099024-15100366	15099024	15100366	0.00574926327590356	871
chr1:15100867-15101593	15100867	15101593	2.499998e-06	2
chr1:15102094-15105854	15102094	15105854	0.00406901534999311	2032
chr1:15106355-15107989	15106355	15107989	0.00225460313219114	722
chr1:15108490-15111934	15108490	15111934	0.0061701809098233	2060
chr1:15112435-15113994	15112435	15113994	0.0182358623154618	628
chr1:15114495-15116751	15114495	15116751	0.0123727168185105	1093
chr1:15117252-15118293	15117252	15118293	0.00563633420478158	760
chr1:15118794-15120644	15118794	15120644	0.00555405053775483	1036
chr1:15121145-15122429	15121145	15122429	3.499997e-06	2
chr1:15122930-15124204	15122930	15124204	0.0358220738959797	592
chr1:15124705-15126200	15124705	15126200	0.0111907093316377	817
chr1:15126701-15129326	15126701	15129326	0.00327211135445902	1647
chr1:15129827-15133045	15129827	15133045	0.00714279023553971	1360
chr1:15133546-15135911	15133546	15135911	0.00875589919501675	836
chr1:15136412-15140084	15136412	15140084	0.00827886074356121	1454
chr1:15140585-15141924	15140585	15141924	0.0259567280935861	662
chr1:15142425-15150578	15142425	15150578	0.0160833880401373	5609
chr1:15151079-15153610	15151079	15153610	0.00869919121279195	1043
chr1:15154111-15155288	15154111	15155288	0.00871082391449153	472
chr1:15155789-15162372	15155789	15162372	0.00500116566340462	1169
chr1:15162873-15163940	15162873	15163940	0.0687153316618533	259
chr1:15164441-15165538	15164441	15165538	1.999998e-06	2
chr1:15166039-15167487	15166039	15167487	1.999998e-06	2
chr1:15167988-15169843	15167988	15169843	0.00629027945647321	672
chr1:15170344-15171787	15170344	15171787	0.00649583085921671	383
chr1:15172288-15173051	15172288	15173051	3.499995e-06	2
chr1:15173552-15174786	15173552	15174786	3.499995e-06	2
chr1:15175287-15178910	15175287	15178910	0.00769057154268497	1603
chr1:15179411-15183034	15179411	15183034	0.00768808883838235	1972
chr1:15183535-15184978	15183535	15184978	0.0057467662835249	522
chr1:15185479-15187247	15185479	15187247	0.00264897581482759	1247
chr1:15187748-15189244	15187748	15189244	0.0107619272964224	644
chr1:15189745-15191616	15189745	15191616	1.499999e-06	2
chr1:15192117-15193819	15192117	15193819	0.00400473788390663	814
chr1:15194320-15195825	15194320	15195825	0.000855568786023121	865
chr1:15196326-15200519	15196326	15200519	0.00472447900899424	2778
chr1:15201020-15203308	15201020	15203308	0.0104099838709336	1054
chr1:15203809-15204560	15203809	15204560	0.0023055677232853	347
chr1:15205061-15206926	15205061	15206926	0.0268557277460076	785
chr1:15207427-15208129	15207427	15208129	0.00528221173469388	392
chr1:15208630-15212469	15208630	15212469	0.00117270500782412	1683
chr1:15212970-15214014	15212970	15214014	0.0158019342861015	414
chr1:15214515-15216838	15214515	15216838	0.00586661029295664	1522
chr1:15217339-15219632	15217339	15219632	0.0116360336792153	339
chr1:15220133-15221096	15220133	15221096	2e-06	2
chr1:15221597-15223641	15221597	15223641	0.00706837075629745	1728
chr1:15224142-15225091	15224142	15225091	9.99999e-07	2
chr1:15225592-15227897	15225592	15227897	0.0058572730117887	814
chr1:15228398-15230469	15228398	15230469	2.999994e-06	2
chr1:15230970-15233670	15230970	15233670	2.999994e-06	2
chr1:15234171-15237609	15234171	15237609	0.00408275881792183	2098
chr1:15238110-15241201	15238110	15241201	0.00855208153430889	1159
chr1:15241702-15243804	15241702	15243804	0.0420408731142857	70
chr1:15244305-15245601	15244305	15245601	3.99999e-06	2
chr1:15246102-15249365	15246102	15249365	0.0101102874075326	1904
chr1:15249866-15251326	15249866	15251326	0.0161201378415473	455
chr1:15251827-15256899	15251827	15256899	0.00791647496853712	3664
chr1:15257400-15260866	15257400	15260866	0.00250311818725263	1619
chr1:15261367-15263027	15261367	15263027	0.0106379754588522	988
chr1:15263528-15264805	15263528	15264805	0.0111629656312527	736
chr1:15265306-15267970	15265306	15267970	0.00543798548060166	964
chr1:15268471-15269785	15268471	15269785	2.999996e-06	2
chr1:15270286-15271180	15270286	15271180	0.109504561987333	3
chr1:15271681-15273596	15271681	15273596	0.0093770069893835	824
chr1:15274097-15278364	15274097	15278364	0.00258098393716113	1626
chr1:15278865-15280324	15278865	15280324	0.00234261823562857	280
chr1:15280825-15281690	15280825	15281690	0.010441186700228	193
chr1:15282191-15285115	15282191	15285115	0.00661606760924554	1344
chr1:15285616-15286895	15285616	15286895	0.0229100071928291	825
chr1:15287396-15288434	15287396	15288434	0.0328241032300998	561
chr1:15288935-15306052	15288935	15306052	0.0013679550500844	5853
chr1:15306553-15308068	15306553	15308068	3.499994e-06	2
chr1:15308569-15309133	15308569	15309133	0.00826065069611407	263
chr1:15309634-15312306	15309634	15312306	0.0186021552666599	985
chr1:15312807-15313894	15312807	15313894	0.0198358128179056	445
chr1:15314395-15315345	15314395	15315345	5e-07	2
chr1:15315846-15316940	15315846	15316940	5e-07	2
chr1:15317441-15318545	15317441	15318545	0.0303313108837279	544
chr1:15319046-15321003	15319046	15321003	0.0108829664751528	864
chr1:15321504-15322561	15321504	15322561	1.499999e-06	2
chr1:15323062-15323895	15323062	15323895	1.499999e-06	2
chr1:15324396-15325993	15324396	15325993	1.499999e-06	2
chr1:15326494-15329534	15326494	15329534	0.00257864085042586	1423
chr1:15330035-15331884	15330035	15331884	0.00927739407275034	741
chr1:15332385-15333113	15332385	15333113	0.0110015543303604	394
chr1:15333614-15335159	15333614	15335159	0.0144504772685128	78
chr1:15335660-15336345	15335660	15336345	4.499992e-06	2
chr1:15336846-15344586	15336846	15344586	0.00623557913967237	3858
chr1:15345087-15346190	15345087	15346190	0.0155481157970669	598
chr1:15346691-15353459	15346691	15353459	0.00504345032438252	3273
chr1:15353960-15357424	15353960	15357424	0.0129726972988279	2626
chr1:15357925-15359779	15357925	15359779	0.00225585327046933	1027
chr1:15360280-15362196	15360280	15362196	0.0324972974466638	1157
chr1:15362697-15364523	15362697	15364523	0.00375343082333806	846
chr1:15365024-15368387	15365024	15368387	0.00908006576493463	1958
chr1:15368888-15370656	15368888	15370656	0.00255858250837419	620
chr1:15371157-15371743	15371157	15371743	0.0160244527557107	242
chr1:15372244-15374319	15372244	15374319	0.00912865789172113	710
chr1:15374820-15377611	15374820	15377611	0.00252885993623236	2083
chr1:15378112-15380021	15378112	15380021	0.00697417258945616	787
chr1:15380522-15385065	15380522	15385065	0.00317024210989633	2778
chr1:15385566-15391587	15385566	15391587	0.0059427014175824	2227
chr1:15392088-15393614	15392088	15393614	0.0267752387488832	505
chr1:15394115-15394829	15394115	15394829	0.0192733005181347	193
chr1:15395330-15397177	15395330	15397177	0.012330700878663	736
chr1:15397678-15400813	15397678	15400813	0.0194045293211721	1261
chr1:15401314-15402425	15401314	15402425	0.021818918469123	504
chr1:15402926-15404028	15402926	15404028	1.999998e-06	2
chr1:15404529-15409169	15404529	15409169	0.00645046415881812	3112
chr1:15409670-15410815	15409670	15410815	0.0109266763862188	393
chr1:15411316-15412211	15411316	15412211	0.0204281470447801	423
chr1:15412712-15416795	15412712	15416795	0.0185176221075779	3113
chr1:15417296-15417924	15417296	15417924	0.0337543661290979	235
chr1:15418425-15421588	15418425	15421588	0.00398073186245017	1746
chr1:15422089-15423068	15422089	15423068	0.00568956865233391	581
chr1:15423569-15424112	15423569	15424112	0.00838593789784	150
chr1:15424613-15427522	15424613	15427522	0.00308390660225282	1242
chr1:15428023-15430805	15428023	15430805	3.499993e-06	2
chr1:15431306-15435112	15431306	15435112	0.0180585981702114	1854
chr1:15435613-15438231	15435613	15438231	0.002787841231675	2400
chr1:15438732-15445720	15438732	15445720	0.0265864967725883	2050
chr1:15446221-15448369	15446221	15448369	0.00248294625775127	981
chr1:15448870-15450532	15448870	15450532	0.00826419954558615	1155
chr1:15451033-15456319	15451033	15456319	0.00847082786853895	3158
chr1:15456820-15459678	15456820	15459678	0.00421250949750319	1252
chr1:15460179-15461934	15460179	15461934	0.213729072545	2
chr1:15462435-15463825	15462435	15463825	0.0392085241831922	671
chr1:15464326-15466366	15464326	15466366	0.0050310621117971	966
chr1:15466867-15468831	15466867	15468831	0.0241830752537391	46
chr1:15469332-15469971	15469332	15469971	0.073566852868	2
chr1:15470472-15471605	15470472	15471605	0.0399317053537931	87
chr1:15472106-15474123	15472106	15474123	0.0104661772111787	957
chr1:15474624-15475683	15474624	15475683	0.0041706253797023	739
chr1:15476184-15479017	15476184	15479017	2e-06	2
chr1:15479518-15480715	15479518	15480715	0.00343246633774183	612
chr1:15481216-15484050	15481216	15484050	0.0104754012951136	2139
chr1:15484551-15487507	15484551	15487507	0.0298417430636364	891
chr1:15488008-15495991	15488008	15495991	0.011378729994174	4907
chr1:15496492-15498252	15496492	15498252	0.00065472653060898	1225
chr1:15498753-15500666	15498753	15500666	0.00453791187358685	1186
chr1:15501167-15503400	15501167	15503400	0.0175435561891304	161
chr1:15503901-15505387	15503901	15505387	0.00301310392388666	847
chr1:15505888-15512018	15505888	15512018	0.00559446166764735	3193
chr1:15512519-15514171	15512519	15514171	3.499994e-06	2
chr1:15514672-15515597	15514672	15515597	3.499994e-06	2
chr1:15516098-15517066	15516098	15517066	0.00763331658171329	286
chr1:15517567-15519428	15517567	15519428	4.499991e-06	2
chr1:15519929-15520912	15519929	15520912	4.499991e-06	2
chr1:15521413-15523549	15521413	15523549	0.00984160400179318	938
chr1:15524050-15525634	15524050	15525634	0.00339941324031707	82
chr1:15526135-15527188	15526135	15527188	0.0269076549203122	378
chr1:15527689-15528887	15527689	15528887	0.015994898014624	750
chr1:15529388-15532178	15529388	15532178	0.00345377380952381	840
chr1:15532679-15534187	15532679	15534187	0.00804810812387089	790
chr1:15534688-15536108	15534688	15536108	0.00954237886434069	634
chr1:15536609-15537679	15536609	15537679	0.0150726487611735	513
chr1:15538180-15538958	15538180	15538958	0.00115926180039506	243
chr1:15539459-15540522	15539459	15540522	1.999998e-06	2
chr1:15541023-15541643	15541023	15541643	0.00874911934610526	190
chr1:15542144-15544718	15542144	15544718	4.999988e-06	2
chr1:15545219-15546225	15545219	15546225	4.999988e-06	2
chr1:15546726-15548001	15546726	15548001	4.999988e-06	2
chr1:15548502-15553913	15548502	15553913	0.0123192340077212	4555
chr1:15554414-15558914	15554414	15558914	0.00674429699732859	1969
chr1:15559415-15563885	15559415	15563885	0.00621344060700585	2223
chr1:15564386-15566025	15564386	15566025	0.00320815857173318	847
chr1:15566526-15567962	15566526	15567962	0.00296962419090501	579
chr1:15568463-15569807	15568463	15569807	0.0118775092941053	893
chr1:15570308-15571727	15570308	15571727	3.499995e-06	2
chr1:15572228-15573672	15572228	15573672	0.0059811679480551	617
chr1:15574173-15576562	15574173	15576562	0.0106927330584888	1027
chr1:15577063-15577995	15577063	15577995	0.00821133219107232	401
chr1:15578496-15580324	15578496	15580324	0.010397639978994	994
chr1:15580825-15582240	15580825	15582240	0.0190690048804714	140
chr1:15582741-15585677	15582741	15585677	0.00479092371132234	1455
chr1:15586178-15588008	15586178	15588008	0.00156974383495846	674
chr1:15588509-15589603	15588509	15589603	0.00868140156657963	383
chr1:15590104-15592267	15590104	15592267	0.00654707849547376	1296
chr1:15592768-15594742	15592768	15594742	0.0111195110285387	620
chr1:15595243-15598510	15595243	15598510	0.00635868884731466	1392
chr1:15599011-15600878	15599011	15600878	0.00614926641411237	1584
chr1:15601379-15605339	15601379	15605339	0.0134677487414362	1827
chr1:15605840-15607723	15605840	15607723	0.0060295162732987	1001
chr1:15608224-15610141	15608224	15610141	0.00558304517496921	747
chr1:15610642-15612019	15610642	15612019	0.0314967769053333	903
chr1:15612520-15613653	15612520	15613653	0.0159515795726617	807
chr1:15614154-15616495	15614154	15616495	0.00632256722924754	1422
chr1:15616996-15619701	15616996	15619701	0.0091565913521811	1016
chr1:15620202-15622658	15620202	15622658	0.0119327133406976	1829
chr1:15623159-15624603	15623159	15624603	0.00515668463766254	646
chr1:15625104-15626287	15625104	15626287	0.0208396305387028	387
chr1:15626788-15629600	15626788	15629600	0.0013627969768453	1254
chr1:15630101-15631275	15630101	15631275	5e-07	2
chr1:15631776-15637670	15631776	15637670	0.0119965347820711	2643
chr1:15638171-15639695	15638171	15639695	0.0160663870543675	1045
chr1:15640196-15641987	15640196	15641987	0.0166754793071132	751
chr1:15642488-15644311	15642488	15644311	0.00974310928840225	532
chr1:15644812-15645447	15644812	15645447	0.0164110824131059	170
chr1:15645948-15649914	15645948	15649914	0.00862460603940165	2420
chr1:15650415-15652184	15650415	15652184	0.00554278604857754	748
chr1:15652685-15653907	15652685	15653907	0.00653366395862069	638
chr1:15654408-15656758	15654408	15656758	0.00910990128279214	1068
chr1:15657259-15658463	15657259	15658463	2.499997e-06	2
chr1:15658964-15660865	15658964	15660865	0.00612604539678125	896
chr1:15661366-15662246	15661366	15662246	0.00720561099331501	473
chr1:15662747-15668183	15662747	15668183	0.00660558309757599	4849
chr1:15668684-15670763	15668684	15670763	0.0107223310390545	734
chr1:15671264-15672636	15671264	15672636	0.00575512912451991	904
chr1:15673137-15674051	15673137	15674051	0.00695354728790244	328
chr1:15674552-15676710	15674552	15676710	0.00823302054761494	1205
chr1:15677211-15678160	15677211	15678160	0.0304955009254428	481
chr1:15678661-15680680	15678661	15680680	0	2
chr1:15681181-15682784	15681181	15682784	0.0037784078324153	1098
chr1:15683285-15684447	15683285	15684447	2.499997e-06	2
chr1:15684948-15686646	15684948	15686646	0.0244851765910102	1083
chr1:15687147-15690488	15687147	15690488	0.00426034158643557	1552
chr1:15690989-15696244	15690989	15696244	0.00402908822781855	2932
chr1:15696745-15699629	15696745	15699629	0.00473096437719841	1512
chr1:15700130-15702336	15700130	15702336	0.00595217528667907	1075
chr1:15702837-15714781	15702837	15714781	0.00946202757515057	4815
chr1:15715282-15716621	15715282	15716621	3.499996e-06	2
chr1:15717122-15718932	15717122	15718932	0.00810609019613723	1370
chr1:15719433-15720042	15719433	15720042	0.046167315338	2
chr1:15720543-15721162	15720543	15721162	0.046167315338	2
chr1:15721663-15722377	15721663	15722377	0.046167315338	2
chr1:15722878-15724270	15722878	15724270	0.046167315338	2
chr1:15724771-15729670	15724771	15729670	0.00457846573571885	2440
chr1:15730171-15732975	15730171	15732975	0.027580089530643	1381
chr1:15733476-15734385	15733476	15734385	2.999997e-06	2
chr1:15734886-15737879	15734886	15737879	0.00690918292078031	1402
chr1:15738380-15741452	15738380	15741452	0.00477902605878682	2519
chr1:15741953-15743098	15741953	15743098	0.00662515798339489	704
chr1:15743599-15745460	15743599	15745460	0.0013224829770112	714
chr1:15745961-15747186	15745961	15747186	2.499997e-06	2
chr1:15747687-15750756	15747687	15750756	0.00566111592086048	1369
chr1:15751257-15754751	15751257	15754751	0.0087516505201874	1302
chr1:15755252-15761126	15755252	15761126	0.00379106328765449	3722
chr1:15761627-15763708	15761627	15763708	0.0110676095245405	729
chr1:15764209-15767967	15764209	15767967	0.00819228049119242	1320
chr1:15768468-15770644	15768468	15770644	0.0236586994453348	1386
chr1:15771145-15772716	15771145	15772716	0.00506959624860217	1013
chr1:15773217-15776685	15773217	15776685	0.00147459153314874	1748
chr1:15777186-15781983	15777186	15781983	0.00325995865640159	3521
chr1:15782484-15787294	15782484	15787294	0.00996386639389801	3412
chr1:15787795-15790169	15787795	15790169	0.00877207430435353	1007
chr1:15790670-15792129	15790670	15792129	0.038272468858	43
chr1:15792630-15794754	15792630	15794754	0.0320865953619053	845
chr1:15795255-15796340	15795255	15796340	0.00465683552851987	604
chr1:15796841-15798116	15796841	15798116	0.021393372144488	877
chr1:15798617-15800069	15798617	15800069	1.499999e-06	2
chr1:15800570-15801679	15800570	15801679	0.0304994733776776	490
chr1:15802180-15805337	15802180	15805337	0.00392729090352851	1175
chr1:15805838-15806606	15805838	15806606	1.999997e-06	2
chr1:15807107-15808494	15807107	15808494	1.999997e-06	2
chr1:15808995-15810326	15808995	15810326	1.999997e-06	2
chr1:15810827-15811495	15810827	15811495	0.00213824605174063	347
chr1:15811996-15813287	15811996	15813287	0.017524815406834	259
chr1:15813788-15814445	15813788	15814445	1.999998e-06	2
chr1:15814946-15816438	15814946	15816438	0.0119518121082755	1147
chr1:15816939-15818875	15816939	15818875	0.014623813358413	828
chr1:15819376-15826072	15819376	15826072	0.00616476744212073	2286
chr1:15826573-15828365	15826573	15828365	1.5e-06	2
chr1:15828866-15832760	15828866	15832760	0.00751247569753383	1596
chr1:15833261-15841516	15833261	15841516	0.013024529739639	4898
chr1:15842017-15844872	15842017	15844872	0.00189165481269912	1828
chr1:15845373-15847245	15845373	15847245	0.00865102611451017	1180
chr1:15847746-15849039	15847746	15849039	0.01001116983354	1000
chr1:15849540-15850863	15849540	15850863	0.0106057508339559	635
chr1:15851364-15852576	15851364	15852576	0.00747027467610027	738
chr1:15853077-15855477	15853077	15855477	0.0158688923415823	1312
chr1:15855978-15857346	15855978	15857346	0.00254386366869589	365
chr1:15857847-15859762	15857847	15859762	0.00458909575345256	1191
chr1:15860263-15862021	15860263	15862021	0.0160537120405312	738
chr1:15862522-15865305	15862522	15865305	0.0157118225548571	287
chr1:15865806-15867488	15865806	15867488	0.00530332304732275	1323
chr1:15867989-15870771	15867989	15870771	0.00334669942180182	1211
chr1:15871272-15872338	15871272	15872338	3.499994e-06	2
chr1:15872839-15874438	15872839	15874438	0.00963778914166353	743
chr1:15874939-15877120	15874939	15877120	0.00575314861249318	1099
chr1:15877621-15879408	15877621	15879408	0.00511066552898091	681
chr1:15879909-15883611	15879909	15883611	0.00564434547853201	1515
chr1:15884112-15885656	15884112	15885656	1.999998e-06	2
chr1:15886157-15888339	15886157	15888339	0.00602570428153472	1728
chr1:15888840-15890392	15888840	15890392	1.499999e-06	2
chr1:15890893-15892618	15890893	15892618	1.499999e-06	2
chr1:15893119-15894098	15893119	15894098	0.0133457512254292	445
chr1:15894599-15897558	15894599	15897558	0.0187679416759577	946
chr1:15898059-15900419	15898059	15900419	0.00601465055401274	2041
chr1:15900920-15902158	15900920	15902158	3.999991e-06	2
chr1:15902659-15903803	15902659	15903803	3.999991e-06	2
chr1:15904304-15905941	15904304	15905941	0.00765512754838095	21
chr1:15906442-15910023	15906442	15910023	0.00612113312242188	1408
chr1:15910524-15911849	15910524	15911849	1.499998e-06	2
chr1:15912350-15913488	15912350	15913488	1.499998e-06	2
chr1:15913989-15916800	15913989	15916800	0.0079504252175087	1494
chr1:15917301-15921388	15917301	15921388	0.00658437077648412	2330
chr1:15921889-15922688	15921889	15922688	1.999998e-06	2
chr1:15923189-15923721	15923189	15923721	1.999998e-06	2
chr1:15924222-15925530	15924222	15925530	0.00601342230885779	879
chr1:15926031-15928096	15926031	15928096	0.00466195359183965	1584
chr1:15928597-15930133	15928597	15930133	2.999998e-06	2
chr1:15930634-15932386	15930634	15932386	0.00964514938931511	622
chr1:15932887-15933797	15932887	15933797	0.0212897609322234	564
chr1:15934298-15936280	15934298	15936280	0.0198464373717854	1109
chr1:15936781-15939135	15936781	15939135	5.61109544444444e-06	18
chr1:15939636-15940386	15939636	15940386	3.499991e-06	2
chr1:15940887-15942533	15940887	15942533	0.0332404023984961	254
chr1:15943034-15944194	15943034	15944194	0.00515292168145596	386
chr1:15944695-15946824	15944695	15946824	3.499994e-06	2
chr1:15947325-15948258	15947325	15948258	0.00509974423515569	334
chr1:15948759-15950166	15948759	15950166	0.0316307700715	12
chr1:15950667-15952200	15950667	15952200	1.999998e-06	2
chr1:15952701-15954074	15952701	15954074	1.999998e-06	2
chr1:15954575-15957036	15954575	15957036	0.00493135055636613	874
chr1:15957537-15959230	15957537	15959230	0.013641059697632	989
chr1:15959731-15964029	15959731	15964029	0.0171608693240697	201
chr1:15964530-15967232	15964530	15967232	0.00796033647763724	1246
chr1:15967733-15969859	15967733	15969859	0.0268812816319139	674
chr1:15970360-15972484	15970360	15972484	0.0137086218355154	879
chr1:15972985-15975040	15972985	15975040	0.0050911292042823	1254
chr1:15975541-15976516	15975541	15976516	0.00681324769662637	364
chr1:15977017-15978178	15977017	15978178	1.999998e-06	2
chr1:15978679-15981115	15978679	15981115	0.00751188373969626	1284
chr1:15981616-15982934	15981616	15982934	0.00867917809084225	710
chr1:15983435-15984450	15983435	15984450	0.0197252584777811	338
chr1:15984951-15986908	15984951	15986908	0.0031394067540712	955
chr1:15987409-15989919	15987409	15989919	0.011021040218733	1247
chr1:15990420-15992895	15990420	15992895	0.00986405381289204	1408
chr1:15993396-15994215	15993396	15994215	2.499997e-06	2
chr1:15994716-16000931	15994716	16000931	0.00610967541790988	2197
chr1:16001432-16003723	16001432	16003723	0.036616681373857	1049
chr1:16004224-16007445	16004224	16007445	0.00315124789320646	1424
chr1:16007946-16008461	16007946	16008461	3.499997e-06	2
chr1:16008962-16011168	16008962	16011168	0.0123008384827338	755
chr1:16011669-16012746	16011669	16012746	0.0346089813853896	367
chr1:16013247-16014754	16013247	16014754	2.499998e-06	2
chr1:16015255-16019817	16015255	16019817	0.00452903610540066	2733
chr1:16020318-16021095	16020318	16021095	2.499994e-06	2
chr1:16021596-16026744	16021596	16026744	0.00986547483978719	3637
chr1:16027245-16033727	16027245	16033727	0.00464692791083289	3758
chr1:16034228-16036089	16034228	16036089	0.00515475384611722	1365
chr1:16036590-16037488	16036590	16037488	0.00372989227987115	357
chr1:16037989-16040602	16037989	16040602	0.0141310169418866	1182
chr1:16041103-16042341	16041103	16042341	0.0153766356213265	294
chr1:16042842-16044179	16042842	16044179	0.00176392969586092	719
chr1:16044680-16047719	16044680	16047719	0.00094461007309342	1231
chr1:16048220-16049660	16048220	16049660	4.499991e-06	2
chr1:16050161-16051200	16050161	16051200	4.499991e-06	2
chr1:16051701-16053990	16051701	16053990	0.0110285530733524	806
chr1:16054491-16058147	16054491	16058147	0.00253845735397931	1353
chr1:16058648-16060900	16058648	16060900	0.0122518683410566	1395
chr1:16061401-16063483	16061401	16063483	0.00432136159037359	1333
chr1:16063984-16066819	16063984	16066819	0.00705641447966953	932
chr1:16067320-16070324	16067320	16070324	0.0101391763676733	2045
chr1:16070825-16071656	16070825	16071656	0.0222228063930023	439
chr1:16072157-16073761	16072157	16073761	2.499996e-06	2
chr1:16074262-16075046	16074262	16075046	0.01591358615987	277
chr1:16075547-16078805	16075547	16078805	0.0217558151889878	1891
chr1:16079306-16082180	16079306	16082180	2.499998e-06	2
chr1:16082681-16085884	16082681	16085884	0.0136407407996992	2201
chr1:16086385-16087890	16086385	16087890	0.0064007821604124	645
chr1:16088391-16089120	16088391	16089120	0.0198305825865175	143
chr1:16089621-16091109	16089621	16091109	0.130347200962	2
chr1:16091610-16092647	16091610	16092647	0.00557280000577439	328
chr1:16093148-16094266	16093148	16094266	2.5e-06	2
chr1:16094767-16096695	16094767	16096695	0.017057986444859	1057
chr1:16097196-16100575	16097196	16100575	0.00838820495993111	2671
chr1:16101076-16102945	16101076	16102945	0.00327235539483333	1452
chr1:16103446-16105208	16103446	16105208	0.00924959723773193	664
chr1:16105709-16110558	16105709	16110558	0.00737316368769501	1482
chr1:16111059-16113143	16111059	16113143	0.0129317992679853	544
chr1:16113644-16116371	16113644	16116371	0.0123963309691868	423
chr1:16116872-16121718	16116872	16121718	0.00563962731961279	2283
chr1:16122219-16124160	16122219	16124160	0.0139951353316054	669
chr1:16124661-16129897	16124661	16129897	0.00750685771598365	2080
chr1:16130398-16133001	16130398	16133001	0.00493667726591546	899
chr1:16133502-16136322	16133502	16136322	0.00652792543592766	1023
chr1:16136823-16137364	16136823	16137364	4.499991e-06	2
chr1:16137865-16138984	16137865	16138984	0.0082426156253963	540
chr1:16139485-16141337	16139485	16141337	0.0141397664448364	1406
chr1:16141838-16143129	16141838	16143129	0.00417653257300104	961
chr1:16143630-16145447	16143630	16145447	0.00982923609122845	928
