V1	V2	V3	dxy	siteswithdata
chr1:10832020-10833532	10832020	10833532	0.00207047631919621	739
chr1:10834033-10838609	10834033	10838609	0.0202261332722149	2969
chr1:10839110-10842070	10839110	10842070	0.00394000681462388	1449
chr1:10842571-10845399	10842571	10845399	0.00507424015656284	1663
chr1:10845900-10848684	10845900	10848684	0.00505196956772533	2199
chr1:10849185-10852300	10849185	10852300	0.0110157200320671	1819
chr1:10852801-10853791	10852801	10853791	2.499997e-06	2
chr1:10854292-10857657	10854292	10857657	0.00918828008142777	1779
chr1:10858158-10859770	10858158	10859770	0.0270586300245399	326
chr1:10860271-10864996	10860271	10864996	0.00580127247331173	3920
chr1:10865497-10870193	10865497	10870193	0.0106149682914715	2017
chr1:10870694-10871297	10870694	10871297	0.0282927791946024	249
chr1:10871798-10873985	10871798	10873985	2.499997e-06	2
chr1:10874486-10876951	10874486	10876951	0.00913513996108382	1205
chr1:10877452-10881108	10877452	10881108	0.00384996344984153	1464
chr1:10881609-10883935	10881609	10883935	3.499996e-06	2
chr1:10884436-10891836	10884436	10891836	0.00567625827791109	4634
chr1:10892337-10893693	10892337	10893693	2.499997e-06	2
chr1:10894194-10898449	10894194	10898449	0.0049667359800794	3224
chr1:10898950-10907855	10898950	10907855	0.00378443823696166	3808
chr1:10908356-10909999	10908356	10909999	0.01042792815092	500
chr1:10910500-10913375	10910500	10913375	0.0062986201208679	1779
chr1:10913876-10919677	10913876	10919677	0.00121860142093856	3597
chr1:10920178-10922304	10920178	10922304	0.0195769035754265	1660
chr1:10922805-10926817	10922805	10926817	2.499997e-06	2
chr1:10927318-10930616	10927318	10930616	2.499997e-06	2
chr1:10931117-10932641	10931117	10932641	0.0156062028080651	307
chr1:10933142-10935951	10933142	10935951	2.499997e-06	2
chr1:10936452-10938615	10936452	10938615	2.499997e-06	2
chr1:10939116-10945254	10939116	10945254	0.0021496225635003	3342
chr1:10945755-10948418	10945755	10948418	5e-07	2
chr1:10948919-10953894	10948919	10953894	0.00362294797963555	4253
chr1:10954395-10956126	10954395	10956126	0.0112322363523133	1245
chr1:10956627-10960238	10956627	10960238	0.0254500208024027	1197
chr1:10960739-10962409	10960739	10962409	0.075792348418	2
chr1:10962910-10967137	10962910	10967137	0.0116795725568113	1733
chr1:10967638-10969450	10967638	10969450	4.499995e-06	2
chr1:10969951-10972079	10969951	10972079	0.00669308990834811	1511
chr1:10972580-10975896	10972580	10975896	3.499995e-06	2
chr1:10976397-10978177	10976397	10978177	3.499995e-06	2
chr1:10978678-10983698	10978678	10983698	0.0271435295995943	2889
chr1:10984199-10993717	10984199	10993717	0.00334918571312813	4519
chr1:10994218-10996312	10994218	10996312	0.00529768451936114	839
chr1:10996813-10998859	10996813	10998859	3.499994e-06	2
chr1:10999360-11004278	10999360	11004278	3.499994e-06	2
chr1:11004779-11011699	11004779	11011699	0.00506278866716908	3726
chr1:11012200-11014190	11012200	11014190	1.5e-06	2
chr1:11014691-11017634	11014691	11017634	0.0122173615506649	1850
chr1:11018135-11020427	11018135	11020427	5e-07	2
chr1:11020928-11023444	11020928	11023444	0.00298305987854184	956
chr1:11023945-11027383	11023945	11027383	0.00371806129597376	2287
chr1:11027884-11031123	11027884	11031123	0.00752837541354764	955
chr1:11031624-11034079	11031624	11034079	0.0081418405162912	989
chr1:11034580-11037364	11034580	11037364	4.499988e-06	2
chr1:11037865-11041916	11037865	11041916	4.499988e-06	2
chr1:11042417-11045475	11042417	11045475	0.0053178500474573	1651
chr1:11045976-11049367	11045976	11049367	0.00768862139951744	2064
chr1:11049868-11052951	11049868	11052951	1.999998e-06	2
chr1:11053452-11056501	11053452	11056501	1.999998e-06	2
chr1:11057002-11058003	11057002	11058003	0.00900481216320941	425
chr1:11058504-11061075	11058504	11061075	5e-07	2
chr1:11061576-11064515	11061576	11064515	0.0143136827121715	2262
chr1:11065016-11071228	11065016	11071228	0.00700389575439744	2974
chr1:11071729-11074979	11071729	11074979	0.00779432995202525	2218
chr1:11075480-11078905	11075480	11078905	0.00529118407241255	2550
chr1:11079406-11081330	11079406	11081330	0.00310005274651453	1617
chr1:11081831-11091965	11081831	11091965	0.00807539490073657	4711
chr1:11092466-11097647	11092466	11097647	0.00488158704375058	3905
chr1:11098148-11099817	11098148	11099817	0.0079275608773359	780
chr1:11100318-11104094	11100318	11104094	0.00801527156478122	2747
chr1:11104595-11106200	11104595	11106200	0.078358	2
chr1:11106701-11121781	11106701	11121781	0.0219538092635064	5989
chr1:11122282-11123924	11122282	11123924	1.499998e-06	2
chr1:11124425-11132354	11124425	11132354	0.00454779358352346	4092
chr1:11132855-11137522	11132855	11137522	0.00920894657373388	3164
chr1:11138023-11140503	11138023	11140503	1.999998e-06	2
chr1:11141004-11143341	11141004	11143341	1.999998e-06	2
chr1:11143842-11146453	11143842	11146453	0.00589629412059772	967
chr1:11146954-11150963	11146954	11150963	0.00702111240513963	2571
chr1:11151464-11153975	11151464	11153975	0.00405329744752142	2194
chr1:11154476-11159644	11154476	11159644	0.0228755698502048	1650
chr1:11160145-11167177	11160145	11167177	0.00544064430714695	6213
chr1:11167678-11169413	11167678	11169413	1.999998e-06	2
chr1:11169914-11172917	11169914	11172917	1.999998e-06	2
chr1:11173418-11176693	11173418	11176693	0.00840424673296801	1907
chr1:11177194-11180862	11177194	11180862	0.000899687628149692	2926
chr1:11181363-11182941	11181363	11182941	0.0312775669749893	469
chr1:11183442-11187738	11183442	11187738	0.00759164263365859	3632
chr1:11188239-11193689	11188239	11193689	0.00317171775893894	4569
chr1:11194190-11196888	11194190	11196888	0.0131727579714642	1691
chr1:11197389-11199922	11197389	11199922	0.0204098974254968	1697
chr1:11200423-11201449	11200423	11201449	0.00505263049965493	568
chr1:11201950-11203943	11201950	11203943	0.00588774247763065	1240
chr1:11204444-11209744	11204444	11209744	0.0029451244072244	3213
chr1:11210245-11212589	11210245	11212589	0.00503735829093944	1899
chr1:11213090-11216072	11213090	11216072	1e-06	2
chr1:11216573-11226415	11216573	11226415	0.00989272045373987	8119
chr1:11226916-11228758	11226916	11228758	1.499998e-06	2
chr1:11229259-11230446	11229259	11230446	0.0201621818073304	457
chr1:11230947-11232871	11230947	11232871	2.499998e-06	2
chr1:11233372-11236111	11233372	11236111	0.0127122632101991	1798
chr1:11236612-11239096	11236612	11239096	0.00841403854009861	1724
chr1:11239597-11241390	11239597	11241390	2.999996e-06	2
chr1:11241891-11243845	11241891	11243845	2.999996e-06	2
chr1:11244346-11248381	11244346	11248381	0.00360952800802868	3766
chr1:11248882-11251664	11248882	11251664	0.00280919968136974	1117
chr1:11252165-11254796	11252165	11254796	0.00780076324230501	1718
chr1:11255297-11257042	11255297	11257042	0.00216971478013762	1337
chr1:11257543-11259243	11257543	11259243	2.999998e-06	2
chr1:11259744-11264230	11259744	11264230	0.0303675801950898	1136
chr1:11264731-11267518	11264731	11267518	0.00319784936197908	1434
chr1:11268019-11270563	11268019	11270563	0.00569992711508993	1479
chr1:11271064-11274856	11271064	11274856	0.00566557223063103	2095
chr1:11275357-11278165	11275357	11278165	1.5e-06	2
chr1:11278666-11281719	11278666	11281719	0.00536896575425743	1212
chr1:11282220-11290013	11282220	11290013	0.00596291323299551	3343
chr1:11290514-11292317	11290514	11292317	2.499998e-06	2
chr1:11292818-11295989	11292818	11295989	0.00781419733513851	1184
chr1:11296490-11301878	11296490	11301878	0.00811706764921296	4630
chr1:11302379-11305000	11302379	11305000	3.499995e-06	2
chr1:11305501-11306585	11305501	11306585	3.499995e-06	2
chr1:11307086-11310774	11307086	11310774	0.00633405740726624	1570
chr1:11311275-11313683	11311275	11313683	0.0068424270712901	1989
chr1:11314184-11316650	11314184	11316650	0.00667336086675965	1477
chr1:11317151-11319149	11317151	11319149	0.0258261107640533	600
chr1:11319650-11324243	11319650	11324243	0.00311529070316237	4231
chr1:11324744-11329436	11324744	11329436	0.0112668122012827	2133
chr1:11329937-11331763	11329937	11331763	2.999996e-06	2
chr1:11332264-11333735	11332264	11333735	2.999996e-06	2
chr1:11334236-11335999	11334236	11335999	0.00918542416423163	1252
chr1:11336500-11343666	11336500	11343666	0.00411154758670362	4619
chr1:11344167-11348142	11344167	11348142	0.0037983270224053	2038
chr1:11348643-11350743	11348643	11350743	0.00697552171459898	1773
chr1:11351244-11352722	11351244	11352722	1.5e-06	2
chr1:11353223-11355358	11353223	11355358	0.0115325154856512	1164
chr1:11355859-11358208	11355859	11358208	5e-07	2
chr1:11358709-11360323	11358709	11360323	0.013165571015747	1099
chr1:11360824-11363893	11360824	11363893	0.0192492075759254	1690
chr1:11364394-11367506	11364394	11367506	0.0102637661588046	2359
chr1:11368007-11369775	11368007	11369775	0.00330467893032095	592
chr1:11370276-11372301	11370276	11372301	3.99999e-06	2
chr1:11372802-11374230	11372802	11374230	3.99999e-06	2
chr1:11374731-11376936	11374731	11376936	3.99999e-06	2
chr1:11377437-11380734	11377437	11380734	0.0100125636159456	1434
chr1:11381235-11383082	11381235	11383082	0.0292970309686085	516
chr1:11383583-11385983	11383583	11385983	0.00535457072759647	793
chr1:11386484-11392754	11386484	11392754	0.0104480528738494	3600
chr1:11393255-11397884	11393255	11397884	0.00245936090985067	2384
chr1:11398385-11400736	11398385	11400736	0.069031	2
chr1:11401237-11403656	11401237	11403656	0.0124483810617312	759
chr1:11404157-11406766	11404157	11406766	2.499997e-06	2
chr1:11407267-11410104	11407267	11410104	2.499997e-06	2
chr1:11410605-11413149	11410605	11413149	0.00342677747338129	834
chr1:11413650-11415752	11413650	11415752	0.0113450448337852	1080
chr1:11416253-11418472	11416253	11418472	3.499997e-06	2
chr1:11418973-11421850	11418973	11421850	0.0130941881633157	1435
chr1:11422351-11424656	11422351	11424656	0.00809342181643416	843
chr1:11425157-11429000	11425157	11429000	0.00801845936596265	2249
chr1:11429501-11431059	11429501	11431059	0.00380344479200337	1188
chr1:11431560-11434881	11431560	11434881	1.499998e-06	2
chr1:11435382-11437273	11435382	11437273	0.0237247245017901	1086
chr1:11437774-11441099	11437774	11441099	2.499997e-06	2
chr1:11441600-11443054	11441600	11443054	0.00576376415973492	1094
chr1:11443555-11446328	11443555	11446328	0.00668201984159511	2292
chr1:11446829-11449024	11446829	11449024	0.0112226547400798	401
chr1:11449525-11453615	11449525	11453615	2e-06	2
chr1:11454116-11455872	11454116	11455872	0.0144591367810237	633
chr1:11456373-11458206	11456373	11458206	9.99999e-07	2
chr1:11458707-11462636	11458707	11462636	0.00574136549589881	2846
chr1:11463137-11464513	11463137	11464513	0.0289969209249444	144
chr1:11465014-11466271	11465014	11466271	1.5e-06	2
chr1:11466772-11473417	11466772	11473417	0.0193972649861566	5262
chr1:11473918-11475897	11473918	11475897	2.499997e-06	2
chr1:11476398-11479228	11476398	11479228	2.499997e-06	2
chr1:11479729-11484385	11479729	11484385	0.00287826940896858	3405
chr1:11484886-11485662	11484886	11485662	0.00952594075530769	234
chr1:11486163-11486668	11486163	11486668	0.0185707118644068	118
chr1:11487169-11487757	11487169	11487757	0.0142899245981368	190
chr1:11488258-11489848	11488258	11489848	0.00811833667951601	562
chr1:11490349-11491026	11490349	11491026	0.0164428887303698	265
chr1:11491527-11492312	11491527	11492312	0.0208629309432624	141
chr1:11492813-11494139	11492813	11494139	2.999994e-06	2
chr1:11494640-11495271	11494640	11495271	2.999994e-06	2
chr1:11495772-11497295	11495772	11497295	0.0235433209476392	255
chr1:11497796-11498380	11497796	11498380	0.0144115289157814	183
chr1:11498881-11499417	11498881	11499417	0.0340892810694286	70
chr1:11499918-11501305	11499918	11501305	0.0226143130335121	414
chr1:11501806-11502357	11501806	11502357	0.076057	2
chr1:11502858-11504802	11502858	11504802	0.076057	2
chr1:11505303-11505959	11505303	11505959	0.076057	2
chr1:11506460-11508211	11506460	11508211	0.0148873102756986	73
chr1:11508712-11510171	11508712	11510171	2e-06	2
chr1:11510672-11511256	11510672	11511256	0.018778277497957	279
chr1:11511757-11513505	11511757	11513505	2.999996e-06	2
chr1:11514006-11515041	11514006	11515041	2.999996e-06	2
chr1:11515542-11516568	11515542	11516568	2.999996e-06	2
chr1:11517069-11518650	11517069	11518650	2.999996e-06	2
chr1:11519151-11519869	11519151	11519869	0.00853696975326786	224
chr1:11520370-11521540	11520370	11521540	0.0133921824238448	116
chr1:11522041-11523044	11522041	11523044	0.039103843594	2
chr1:11523545-11524233	11523545	11524233	0.0136224240225607	107
chr1:11524734-11525721	11524734	11525721	2e-06	2
chr1:11526222-11526740	11526222	11526740	2e-06	2
chr1:11527241-11528063	11527241	11528063	2e-06	2
chr1:11528564-11530509	11528564	11530509	2e-06	2
chr1:11531010-11531899	11531010	11531899	0.0080268154344902	102
chr1:11532400-11533292	11532400	11533292	2.999996e-06	2
chr1:11533793-11534739	11533793	11534739	2.999996e-06	2
chr1:11535240-11536152	11535240	11536152	2.999996e-06	2
chr1:11536653-11545580	11536653	11545580	2.999996e-06	2
chr1:11546081-11546914	11546081	11546914	2.999996e-06	2
chr1:11547415-11547925	11547415	11547925	2.999996e-06	2
chr1:11548426-11549367	11548426	11549367	0.0230991421593137	204
chr1:11549868-11550444	11549868	11550444	0.0202648978382424	132
chr1:11550945-11551681	11550945	11551681	3e-06	5
chr1:11552182-11552805	11552182	11552805	3e-06	2
chr1:11553306-11553985	11553306	11553985	3e-06	2
chr1:11554486-11555878	11554486	11555878	3e-06	2
chr1:11556379-11556878	11556379	11556878	3e-06	2
chr1:11557379-11557982	11557379	11557982	3e-06	2
chr1:11558483-11559270	11558483	11559270	3e-06	2
chr1:11559771-11560207	11559771	11560207	3e-06	2
chr1:11560708-11561992	11560708	11561992	3e-06	2
chr1:11562493-11563252	11562493	11563252	0.0334599237795301	183
chr1:11563753-11565696	11563753	11565696	0.134609915476	2
chr1:11566197-11568507	11566197	11568507	0.0324681748920165	242
chr1:11569008-11571084	11569008	11571084	0.0333457576473979	857
chr1:11571585-11573767	11571585	11573767	1.999999e-06	2
chr1:11574268-11575016	11574268	11575016	1.999999e-06	2
chr1:11575517-11576602	11575517	11576602	0.0288430128730952	294
chr1:11577103-11578903	11577103	11578903	0.0178937382882596	963
chr1:11579404-11579923	11579404	11579923	2.499996e-06	2
chr1:11580424-11582248	11580424	11582248	0.0163228618936615	65
chr1:11582749-11583472	11582749	11583472	0.1204465	2
chr1:11583973-11584582	11583973	11584582	0.0241229340049783	323
chr1:11585083-11585947	11585083	11585947	1.999998e-06	2
chr1:11586448-11587665	11586448	11587665	0.0161501666868468	359
chr1:11588166-11590637	11588166	11590637	0.0384053131395091	110
chr1:11591138-11592030	11591138	11592030	0.0345041190339579	285
chr1:11592531-11593262	11592531	11593262	3.999994e-06	2
chr1:11593763-11595096	11593763	11595096	0.0359353671740212	189
chr1:11595597-11597094	11595597	11597094	0.159209538226	2
chr1:11597595-11598450	11597595	11598450	0.159209538226	2
chr1:11598951-11599657	11598951	11599657	0.159209538226	2
chr1:11600158-11600866	11600158	11600866	0.159209538226	2
chr1:11601367-11601976	11601367	11601976	0.0335204494523654	312
chr1:11602477-11604194	11602477	11604194	2.5e-06	2
chr1:11604695-11605911	11604695	11605911	0.0263608620972632	76
chr1:11606412-11606975	11606412	11606975	0.00815880459770115	174
chr1:11607476-11608113	11607476	11608113	0.00445303937035429	350
chr1:11608614-11610116	11608614	11610116	0.0160141659101468	1049
chr1:11610617-11611640	11610617	11611640	0.0175279014665826	333
chr1:11612141-11613069	11612141	11613069	0.00570880505843542	271
chr1:11613570-11614793	11613570	11614793	0.0450430783443721	43
chr1:11615294-11615876	11615294	11615876	1e-06	2
chr1:11616377-11616905	11616377	11616905	0.0262143739656974	152
chr1:11617406-11617921	11617406	11617921	2.499997e-06	2
chr1:11618422-11619068	11618422	11619068	2.499997e-06	2
chr1:11619569-11621211	11619569	11621211	2.499997e-06	2
chr1:11621712-11623156	11621712	11623156	2.499997e-06	2
chr1:11623657-11624902	11623657	11624902	0.0306139189698571	56
chr1:11625403-11626033	11625403	11626033	2.999996e-06	2
chr1:11626534-11627229	11626534	11627229	2.999996e-06	2
chr1:11627730-11628136	11627730	11628136	2.999996e-06	2
chr1:11628637-11629759	11628637	11629759	0.0305835351808174	230
chr1:11630260-11630961	11630260	11630961	5e-07	2
chr1:11631462-11631952	11631462	11631952	0.00261461176470588	153
chr1:11632453-11632966	11632453	11632966	2.499998e-06	2
chr1:11633467-11634059	11633467	11634059	0.0056530928567	140
chr1:11634560-11635169	11634560	11635169	2.499997e-06	2
chr1:11635670-11636650	11635670	11636650	2.499997e-06	2
chr1:11637151-11637863	11637151	11637863	2.499997e-06	2
chr1:11638364-11639108	11638364	11639108	2.499997e-06	2
chr1:11639609-11640632	11639609	11640632	2.499997e-06	2
chr1:11641133-11642166	11641133	11642166	2.499997e-06	2
chr1:11642667-11643590	11642667	11643590	0.00343514115897771	673
chr1:11644091-11645269	11644091	11645269	3.999994e-06	2
chr1:11645770-11646906	11645770	11646906	0.00916287820475309	162
chr1:11647407-11648316	11647407	11648316	0.10002	2
chr1:11648817-11649424	11648817	11649424	0.10002	2
chr1:11649925-11650917	11649925	11650917	0.10002	2
chr1:11651418-11652130	11651418	11652130	0.10002	2
chr1:11652631-11653847	11652631	11653847	0.0222512383709091	55
chr1:11654348-11655559	11654348	11655559	2e-06	2
chr1:11656060-11657049	11656060	11657049	2e-06	2
chr1:11657550-11658168	11657550	11658168	2e-06	2
chr1:11658669-11660281	11658669	11660281	2e-06	2
chr1:11660782-11662508	11660782	11662508	2e-06	2
chr1:11663009-11664509	11663009	11664509	2e-06	2
chr1:11665010-11665796	11665010	11665796	2e-06	2
chr1:11666297-11667159	11666297	11667159	2e-06	2
chr1:11667660-11668333	11667660	11668333	2e-06	2
chr1:11668834-11669788	11668834	11669788	2e-06	2
chr1:11670289-11671304	11670289	11671304	2e-06	2
chr1:11671805-11672734	11671805	11672734	2e-06	2
chr1:11673235-11674117	11673235	11674117	2e-06	2
chr1:11674618-11675315	11674618	11675315	2.72222188888889e-06	18
chr1:11675816-11677567	11675816	11677567	2.5e-06	2
chr1:11678068-11679210	11678068	11679210	2.5e-06	2
chr1:11679711-11680569	11679711	11680569	2.5e-06	2
chr1:11681070-11682039	11681070	11682039	2.5e-06	2
chr1:11682540-11685701	11682540	11685701	0.0256736669601016	1004
chr1:11686202-11687378	11686202	11687378	2e-06	2
chr1:11687879-11688792	11687879	11688792	2e-06	2
chr1:11689293-11691443	11689293	11691443	2e-06	2
chr1:11691944-11692815	11691944	11692815	2e-06	2
chr1:11693316-11694089	11693316	11694089	2e-06	2
chr1:11694590-11695674	11694590	11695674	0.00405825634915703	121
chr1:11696175-11696790	11696175	11696790	0.017158199999	10
chr1:11697291-11698306	11697291	11698306	0.0140273027119745	157
chr1:11698807-11699262	11698807	11699262	2.999996e-06	1
chr1:11699763-11700271	11699763	11700271	0.00195183820357895	76
chr1:11700772-11701334	11700772	11701334	4.499991e-06	2
chr1:11701835-11702615	11701835	11702615	4.499991e-06	2
chr1:11703116-11703741	11703116	11703741	4.499991e-06	2
chr1:11704242-11705053	11704242	11705053	4.499991e-06	2
chr1:11705554-11707431	11705554	11707431	4.499991e-06	2
chr1:11707932-11712160	11707932	11712160	0.0178245647022515	2020
chr1:11712661-11714274	11712661	11714274	0.00608220217522375	943
chr1:11714775-11717101	11714775	11717101	0.00480018725376448	1036
chr1:11717602-11719857	11717602	11719857	0.00344547637152683	1640
chr1:11720358-11722895	11720358	11722895	0.00334966821197811	1188
chr1:11723396-11725387	11723396	11725387	0.0212411599059785	651
chr1:11725888-11727023	11725888	11727023	0.00631630982692464	491
chr1:11727524-11731871	11727524	11731871	3.499995e-06	2
chr1:11732372-11733205	11732372	11733205	0.0187495452267	340
chr1:11733706-11736119	11733706	11736119	0.00669971446278478	920
chr1:11736620-11739837	11736620	11739837	0.00197641166744195	1516
chr1:11740338-11744071	11740338	11744071	0.00519992056447355	1550
chr1:11744572-11746198	11744572	11746198	2.5e-06	2
chr1:11746699-11749339	11746699	11749339	0.00315504886829249	1730
chr1:11749840-11751720	11749840	11751720	2e-06	2
chr1:11752221-11752908	11752221	11752908	2e-06	2
chr1:11753409-11755102	11753409	11755102	0.0248117288841516	831
chr1:11755603-11758541	11755603	11758541	0.00819102723707473	1124
chr1:11759042-11761437	11759042	11761437	0.00891388703528829	1776
chr1:11761938-11764245	11761938	11764245	0.0468125214438185	694
chr1:11764746-11766141	11764746	11766141	0.0167257752171942	901
chr1:11766642-11768072	11766642	11768072	0.027881651900325	763
chr1:11768573-11770337	11768573	11770337	0.00650329682721442	1026
chr1:11770838-11772606	11770838	11772606	2.499997e-06	2
chr1:11773107-11775114	11773107	11775114	0.0188749232067013	847
chr1:11775615-11778194	11775615	11778194	0.0318698994729941	676
chr1:11778695-11780982	11778695	11780982	0.0275684608326798	406
chr1:11781483-11782034	11781483	11782034	2.999997e-06	2
chr1:11782535-11783249	11782535	11783249	0.00378627876021951	164
chr1:11783750-11785335	11783750	11785335	0.00854099782300157	637
chr1:11785836-11788938	11785836	11788938	0	2
chr1:11789439-11791179	11789439	11791179	0.00508535846991257	915
chr1:11791680-11793046	11791680	11793046	0.0344389755653548	434
chr1:11793547-11795313	11793547	11795313	0.0309952858223195	482
chr1:11795814-11797772	11795814	11797772	0.0118875434276056	928
chr1:11798273-11800407	11798273	11800407	0.0185289724919184	907
chr1:11800908-11801645	11800908	11801645	1e-06	2
chr1:11802146-11802699	11802146	11802699	0.0121596608	250
chr1:11803200-11804629	11803200	11804629	0.0111125223040383	731
chr1:11805130-11806050	11805130	11806050	0.0100817637558954	153
chr1:11806551-11808581	11806551	11808581	0.017332184008982	945
chr1:11809082-11812167	11809082	11812167	0.00530025859821242	1337
chr1:11812668-11816196	11812668	11816196	0.0204801060805022	2314
chr1:11816697-11818954	11816697	11818954	0.00677711661534358	911
chr1:11819455-11821191	11819455	11821191	0.0127205807058133	1039
chr1:11821692-11823978	11821692	11823978	0.00765643513975536	1725
chr1:11824479-11825363	11824479	11825363	0.0389473832214625	387
chr1:11825864-11828347	11825864	11828347	0.00563695861137727	1214
chr1:11828848-11830004	11828848	11830004	0.00585969540760476	420
chr1:11830505-11831278	11830505	11831278	0.0196645717535967	367
chr1:11831779-11835334	11831779	11835334	0.00834032527420269	967
chr1:11835835-11838295	11835835	11838295	0.00385568262876181	1016
chr1:11838796-11840746	11838796	11840746	0.00448739260469577	733
chr1:11841247-11843400	11841247	11843400	0.00332547919068979	1038
chr1:11843901-11848435	11843901	11848435	0.00402893141104233	4087
chr1:11848936-11849726	11848936	11849726	0.0137410038575033	302
chr1:11850227-11851067	11850227	11851067	0.062349499999	2
chr1:11851568-11853912	11851568	11853912	0.00235535262447914	1486
chr1:11854413-11855270	11854413	11855270	0.039413018578646	291
chr1:11855771-11856366	11855771	11856366	0.0199427672623422	339
chr1:11856867-11858484	11856867	11858484	0.00710949535644648	654
chr1:11858985-11860855	11858985	11860855	0.001133902943991	667
chr1:11861356-11863541	11861356	11863541	0.00743790112582364	1032
chr1:11864042-11865244	11864042	11865244	0.0246983535873153	555
chr1:11865745-11866742	11865745	11866742	0.0236509940265895	363
chr1:11867243-11869022	11867243	11869022	1.499999e-06	2
chr1:11869523-11870884	11869523	11870884	0.0100742112044706	714
chr1:11871385-11873449	11871385	11873449	0.0109547329813267	1203
chr1:11873950-11877244	11873950	11877244	0.010260290265037	54
chr1:11877745-11879216	11877745	11879216	0.0113351963887431	576
chr1:11879717-11881085	11879717	11881085	0.0103982258293473	861
chr1:11881586-11884144	11881586	11884144	0.00524668352601012	1384
chr1:11884645-11886073	11884645	11886073	0.0246331358484591	636
chr1:11886574-11890568	11886574	11890568	0.00260413663903871	1731
chr1:11891069-11892017	11891069	11892017	0.0320148644504298	484
chr1:11892518-11893781	11892518	11893781	0.0133260848052482	697
chr1:11894282-11897771	11894282	11897771	0.0112177440035306	1734
chr1:11898272-11901095	11898272	11901095	0.0197291362285061	1221
chr1:11901596-11902866	11901596	11902866	2.499999e-06	2
chr1:11903367-11904188	11903367	11904188	2.499999e-06	2
chr1:11904689-11906234	11904689	11906234	0.0158477525812642	1090
chr1:11906735-11908095	11906735	11908095	0.0646872276626538	52
chr1:11908596-11910683	11908596	11910683	0.00710299567919966	1182
chr1:11911184-11914573	11911184	11914573	0.00449938772453892	1336
chr1:11915074-11916880	11915074	11916880	0.0206669015632203	1239
chr1:11917381-11919865	11917381	11919865	0.0165800732153477	1021
chr1:11920366-11922727	11920366	11922727	0.0267650476797812	969
chr1:11923228-11926870	11923228	11926870	0.00475010788862413	1724
chr1:11927371-11929198	11927371	11929198	0.0254999653254845	710
chr1:11929699-11930736	11929699	11930736	0.0133933547989353	556
chr1:11931237-11932892	11931237	11932892	0.0376573270322184	467
chr1:11933393-11934447	11933393	11934447	0.0300159579421597	526
chr1:11934948-11937194	11934948	11937194	0.0191380034473219	814
chr1:11937695-11938809	11937695	11938809	0.0303431098102829	403
chr1:11939310-11942071	11939310	11942071	0.00645536265217216	1336
chr1:11942572-11943770	11942572	11943770	0.0240812090031714	461
chr1:11944271-11945954	11944271	11945954	0.00433305874673629	766
chr1:11946455-11947835	11946455	11947835	0.0184864206014515	423
chr1:11948336-11949521	11948336	11949521	2.999998e-06	2
chr1:11950022-11950848	11950022	11950848	0.00365653504671963	428
chr1:11951349-11953034	11951349	11953034	5e-07	2
chr1:11953535-11954394	11953535	11954394	0.0165909916871772	333
chr1:11954895-11956267	11954895	11956267	0.00620264594889678	901
chr1:11956768-11960775	11956768	11960775	0.00139298059796247	3144
chr1:11961276-11963145	11961276	11963145	0.00476685896061701	1423
chr1:11963646-11967886	11963646	11967886	0.00566299646053448	2335
chr1:11968387-11968968	11968387	11968968	1.499998e-06	2
chr1:11969469-11970954	11969469	11970954	0.00624538440072181	665
chr1:11971455-11973946	11971455	11973946	0.00354469565751376	1090
chr1:11974447-11976099	11974447	11976099	0.032621150457493	426
chr1:11976600-11979425	11976600	11979425	0.0119336910387744	1862
chr1:11979926-11981353	11979926	11981353	0.0214248091021751	891
chr1:11981854-11983030	11981854	11983030	0.0328629092449737	152
chr1:11983531-11986027	11983531	11986027	0.00582711535168889	900
chr1:11986528-11989724	11986528	11989724	0.0144548657952968	1186
chr1:11990225-11994720	11990225	11994720	0.00580002144391938	3250
chr1:11995221-11997108	11995221	11997108	1.499999e-06	2
chr1:11997609-11998676	11997609	11998676	1.499999e-06	2
chr1:11999177-11999977	11999177	11999977	1.499999e-06	2
chr1:12000478-12001845	12000478	12001845	0.0104519872793443	546
chr1:12002346-12004155	12002346	12004155	0.00741103938018058	587
chr1:12004656-12007649	12004656	12007649	0.0237718434016551	1241
chr1:12008150-12009814	12008150	12009814	1.999999e-06	2
chr1:12010315-12011946	12010315	12011946	0.0301527568509237	472
chr1:12012447-12015662	12012447	12015662	0.0200568792756895	1346
chr1:12016163-12018565	12016163	12018565	0.0078480759617799	1881
chr1:12019066-12022090	12019066	12022090	0.0232417141445135	1593
chr1:12022591-12028049	12022591	12028049	0.00476652857571584	2386
chr1:12028550-12031773	12028550	12031773	0.00682798001953552	2618
chr1:12032274-12037504	12032274	12037504	0.00579088861091069	2721
chr1:12038005-12039962	12038005	12039962	0.00562197787086141	938
chr1:12040463-12041190	12040463	12041190	0.015519979290617	483
chr1:12041691-12044537	12041691	12044537	0.00277823613642413	1061
chr1:12045038-12047253	12045038	12047253	0.00268351899951371	1386
chr1:12047754-12048948	12047754	12048948	0.0107085709905075	536
chr1:12049449-12053400	12049449	12053400	0.00351344024747379	3071
chr1:12053901-12055195	12053901	12055195	0.00658680904521608	597
chr1:12055696-12056971	12055696	12056971	0.0138683540507018	550
chr1:12057472-12059153	12057472	12059153	0.00235734939759036	1162
chr1:12059654-12060617	12059654	12060617	0.0389678781673251	323
chr1:12061118-12062800	12061118	12062800	0.00583698677932843	816
